country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks,UNLogNumber
CZ,CZKUH,Kutná Hora,Kutna Hora,,-23-----,AA,,4957N 01516E,,
CZ,CZZLY,Kvasice,Kvasice,ZL,1-3-----,RL,,4915N 01728E,,
CZ,CZKVS,Kvasiny,Kvasiny,KR,-23-----,RL,,5013N 01616E,,
CZ,CZKYJ,Kyjov,Kyjov,,--3-----,RL,,4900N 01707E,,
CZ,CZKKA,Kyselka,Kyselka,KA,1----6--,RL,,5004N 01247E,,
CZ,CZKYS,Kyselka u Karlovych Varu,Kyselka u Karlovych Varu,VY,--3-----,RL,,4902N 01747E,,
CZ,CZKSC,Kysice,Kysice,PL,--3-----,RL,,4945N 01329E,,
CZ,CZLDA,Ladná,Ladna,JM,--3--6--,RL,,4848N 01652E,,
CZ,CZLDV,Ládví,Ladvi,,--3-----,RL,,4954N 01436E,,
CZ,CZLKR,Lanskroun,Lanskroun,PA,--3--6--,RL,,4955N 01637E,,
CZ,CZLZH,Lanzhot,Lanzhot,,#NAME?,AA,,,,
CZ,CZLBD,Lazne Belohrad,Lazne Belohrad,KR,--3-----,RQ,,,,
CZ,CZLBO,Lazne Bohdanec,Lazne Bohdanec,PA,--3-----,RL,,5004N 01540E,,
CZ,CZLKZ,Lázne Kynzvart,Lazne Kynzvart,41,--3-----,RL,,5001N 01238E,,
CZ,CZL8S,Lazne Tousen,Lazne Tousen,ST,--3-----,RL,,5010N 01442E,,
CZ,CZLEC,Lechovice,Lechovice,,1-3-----,RQ,,,,
CZ,CZLED,Ledcice,Ledcice,ST,-----6--,RL,,5020N 01418E,,
CZ,CZLNS,Ledec nad Sázavou,Ledec nad Sazavou,VY,-23-----,RL,,4942N 01517E,,
CZ,CZLDC,Ledenice,Ledenice,JC,--3-----,RL,,4856N 01438E,,
CZ,CZL4E,Lednice,Lednice,JM,--3-----,RL,,4848N 01648E,,
CZ,CZLSK,Leskovec,Leskovec,72,--3-----,RL,,4917N 01800E,,
CZ,CZJML,Lesonice,Lesonice,JM,--3-----,RL,,4900N 01618E,,
CZ,CZLTN,Lestina,Lestina,52,--3-----,RL,,5026N 01514E,,
CZ,CZLET,Letohrad,Letohrad,PA,--3-----,RL,,5002N 01630E,,
CZ,CZLOE,Letovice,Letovice,,1-3-----,RQ,,,,
CZ,CZLPL,Lhota pod Libcany,Lhota pod Libcany,KR,--3-----,RQ,,5010N 01542E,,
CZ,CZLHO,Lhotka-nad-Becvou,Lhotka-nad-Becvou,ZL,--3-----,RL,,4930N 01756E,,
CZ,CZLBA,Libán,Liban,52,--3-----,RL,,5022N 01513E,,
CZ,CZVSK,Libavské Údolí,Libavske Udoli,JC,--3-----,RL,,5007N 01234E,,
CZ,CZLK3,Libcany,Libcany,KR,--3-----,RL,,5012N 01541E,,
CZ,CZLBE,Libceves,Libceves,US,--3--6--,RL,,5027N 01350E,,
CZ,CZLCY,Libchavy,Libchavy,PA,--3-----,RQ,,4959N 01623E,,
CZ,CZLBR,Liberec,Liberec,,-23-5---,AA,,,,
CZ,CZLZI,Libeznice,Libeznice,ST,--3-----,RQ,,5012N 01430E,,
CZ,CZKLU,Libice nad Cidlinou,Libice nad Cidlinou,KR,-----6--,RL,,5007N 01510E,,
CZ,CZLBS,Libis,Libis,ST,-----6--,RL,,5017N 14300E,,
CZ,CZLBL,Liblice,Liblice,20,--3-----,RL,,5018N 01435E,,
CZ,CZLIC,Libochovany,Libochovany,,--3-----,RN,,5034N 01402E,,
CZ,CZLBI,Libochovice,Libochovice,US,--3-----,RL,,5024N 01402E,,
CZ,CZLIB,Libosovice,Libosovice,KR,-2------,RL,,5029N 01510E,,
CZ,CZLST,Libstát,Libstat,LI,-----6--,RQ,,5034N 01525E,,
CZ,CZLAB,Libun,Libun,KR,--3-----,RL,,5030N 01518E,,
CZ,CZLBN,Libusin,Libusin,ST,--3-----,RL,,5010N 01413E,,
CZ,CZLCH,Lichkov,Lichkov,,#NAME?,AA,,,,
CZ,CZLIN,Line,Line,PL,--3-----,RL,,4942N 01316E,,
CZ,CZLNY,Líny,Liny,20,--3-----,RL,,5027N 01449E,,
CZ,CZLPI,Lípa,Lipa,ZL,--3-----,RL,,4912N 01746E,,
CZ,CZOLU,Lipnik nad Becvou,Lipnik nad Becvou,OL,-----6--,RL,,4931N 01735E,,
CZ,CZSLC,Lipnik u Hrotovic,Lipnik u Hrotovic,ST,-----6--,RL,,5016N 01454E,,
CZ,CZLIP,Lipno,Lipno,PL,--3-----,RL,,4948N 01310E,,
CZ,CZLIO,Lipov,Lipov,JM,--3-----,RL,,4854N 01727E,,
CZ,CZZZL,Liptál,Liptal,ZL,--3-----,RL,,4917N 01755E,,
CZ,CZKKL,Lisice,Lisice,KR,-----6--,RQ,,5011N 15240E,,
CZ,CZLIS,Lísková u Nemanic,Liskova u Nemanic,,#NAME?,AA,,4925N 01243E,,
CZ,CZLIV,Lisov,Lisov,JC,-----6--,RQ,,4901N 01436E,,
CZ,CZLIT,Liten,Liten,ST,--3-----,RL,,4954N 01409E,,
CZ,CZLCE,Litice,Litice,PL,-23-----,RL,,4942N 01321E,,
CZ,CZLTC,Litomerice,Litomerice,,-23-----,AA,,,,
CZ,CZLMS,Litomysl,Litomysl,,-23-----,AA,,,,
CZ,CZLTV,Litovel,Litovel,,-----6--,RL,,4942N 01704E,,
CZ,CZLVV,Litvínov,Litvinov,,--3-----,RL,,5036N 01337E,,
CZ,CZLOB,Lobodice,Lobodice,OL,1----6--,RL,,4924N 01717E,,
CZ,CZLNI,Lochenice,Lochenice,52,-----6--,RL,,5016N 01549E,,
CZ,CZLUK,Lochovice,Lochovice,,123-----,RL,,4951N 01359E,,
CZ,CZLOD,Lodenice,Lodenice,,1-------,RQ,,,,
CZ,CZLOM,Lomnice nad Popelkou,Lomnice nad Popelkou,,-23-----,RL,,5032N 01522E,,
CZ,CZOLE,Lostice,Lostice,OL,-----6--,RL,,4945N 01656E,,
CZ,CZLCN,Loucen,Loucen,20,--3-----,RL,,5028N 01502E,,
CZ,CZOOU,Loucna Nad Desnou,Loucna Nad Desnou,OL,-----6--,RL,,5004N 01706E,,
CZ,CZJLE,Loucovice,Loucovice,JC,-----6--,RL,,4840N 01416E,,
CZ,CZLKA,Louka,Louka,JM,--3-----,RL,,4855N 01730E,,
CZ,CZLUT,Louka,Louka,US,--3-----,RL,,5035N 01339E,,
CZ,CZLOK,Loukov,Loukov,ST,--3-----,RQ,,,,
CZ,CZLOU,Louny,Louny,US,--3-----,RL,,5021N 01348E,,
CZ,CZLOV,Lovcice,Lovcice,,--3-----,RL,,4925N 01331E,,
CZ,CZLVC,Lovosice,Lovosice,,-23-----,AA,,,,
CZ,CZLBC,Lubenec,Lubenec,,1-3-----,RQ,,,,
CZ,CZSUA,Lubna,Lubna,ST,-----6--,RL,,5005N 01342E,,
CZ,CZLBY,Luby,Luby,KA,--3-----,RL,,5015N 01224E,,
CZ,CZLNN,Lucany nad Nisou,Lucany nad Nisou,,--3-----,RL,,5044N 01512E,,
CZ,CZLGV,Ludgerovice,Ludgerovice,MO,--3-----,RL,,4954N 01815E,,
CZ,CZLKV,Ludkovice,Ludkovice,ZL,--3-----,RQ,,4907N 01744E,,
CZ,CZLUL,Luhacovice,Luhacovice,,--3-----,RL,,4906N 01746E,,
CZ,CZLNJ,Luka Nad Jihlavou,Luka Nad Jihlavou,VY,--3-----,RL,,4922N 01542E,,
CZ,CZLUP,Lukavec u Pacova,Lukavec u Pacova,63,--3-----,RL,,4934N 01500E,,
CZ,CZLUE,Lukavice,Lukavice,KR,--3-----,RL,,5012N 01618E,,
CZ,CZLCC,Lulec,Lulec,JC,1-------,RQ,,,,
CZ,CZLUS,Lustenice,Lustenice,,-23-----,RL,,5019N 01457E,,
CZ,CZLUI,Lutin,Lutin,OL,--3-----,RL,,4934N 01708E,,
CZ,CZLZE,Luze,Luze,PA,--3-----,RL,,4954N 01602E,,
CZ,CZLZV,Luzec Nad Vltavou,Luzec Nad Vltavou,ST,--3-----,RL,,5019N 01424E,,
CZ,CZLZK,Luzkovice,Luzkovice,ZL,--3-----,RL,,4913N 01745E,,
CZ,CZLUA,Luzna,Luzna,JC,--3-----,RL,,5007N 01218E,,
CZ,CZLUZ,Luzna,Luzna,ST,--3-----,RL,,5008N 01346E,,
CZ,CZLYL,Lysá nad Labem,Lysa nad Labem,ST,-23-----,RN,,5012N 01450E,,
CZ,CZLYS,Lysice,Lysice,JM,--3-----,RL,,4927N 01632E,,
CZ,CZMHV,Machov,Machov,KR,--3-----,RL,,5030N 01616E,,
CZ,CZ3LZ,Machova,Machova,ZL,--3-----,RL,,4915N 01733E,,
CZ,CZMSV,Malé Svatonovice,Male Svatonovice,KR,-23-----,RL,,5032N 01603E,,
CZ,CZMVE,Malenovice,Malenovice,80,--3-----,RL,,4935N 01824E,,
CZ,CZM2V,Malkov,Malkov,US,--3-----,RL,,5027N 01320E,,
CZ,CZMAN,Manetín,Manetin,PL,--3-----,RL,,4959N 01314E,,
CZ,CZMME,Mankovice,Mankovice,MO,-----6--,RL,,4938N 01753E,,
CZ,CZMAE,Maratice,Maratice,ZL,--3-----,RL,,4904N 01729E,,
CZ,CZMKA,Mariánské Lázne,Marianske Lazne,,-234----,AA,,4958N 01242E,,
CZ,CZMCH,Mechnov,Mechnov,ST,--3-----,RL,,4948N 01454E,,
CZ,CZMED,Medlesic,Medlesic,PA,--3-----,RQ,,,,
CZ,CZMLV,Medlov,Medlov,JM,--3-----,RL,,4902N 01632E,,
CZ,CZMEL,Melnik,Melnik,,-23-----,AA,,,,
CZ,CZMLK,Melník,Melnik,ST,--3--6--,RL,,5021N 01429E,,
CZ,CZMEJ,Menín,Menin,JM,--3-----,RL,,4905N 01643E,,
CZ,CZMRN,Merin,Merin,,----5---,RQ,,4923N 15530E,,
CZ,CZMKN,Merklín,Merklin,KA,-23-----,RL,,5020N 01251E,,
CZ,CZMLI,Merklín,Merklin,PL,--3-----,RL,,4934N 01312E,,
CZ,CZMAR,Merklin u Karlovych Var,Merklin u Karlovych Var,KA,-----6--,RQ,,5019N 01251E,,
CZ,CZMES,Mesice,Mesice,ST,--3-----,RL,,5012N 01431E,,
CZ,CZMTO,Mesto Touskov,Mesto Touskov,PL,--3-----,RL,,4946N 01315E,,
CZ,CZMZA,Mezimestí,Mezimesti,,#NAME?,AA,,5037N 01615E,,
CZ,CZVMA,Mezimesti u Broumova,Mezimesti u Broumova,VY,-----6--,RL,,4903N 01548E,,
CZ,CZMNV,Michnov,Michnov,JM,123--6--,RL,,4936N 01653E,,
CZ,CZJME,Mikulcice,Mikulcice,JM,-----6--,RL,,4849N 01703E,,
CZ,CZMKL,Mikulov,Mikulov,,#NAME?,AA,,,,
CZ,CZMCA,Mikulovice,Mikulovice,,#NAME?,AA,,,,
CZ,CZMIL,Milevsko,Milevsko,,-23-----,AA,,,,
CZ,CZMLN,Milín,Milin,,--3-----,RL,,4938N 01403E,,
CZ,CZMII,Milotice,Milotice,JM,--3-----,RL,,4858N 01708E,,
CZ,CZMIB,Milotice nad Becvou,Milotice nad Becvou,OL,123-5---,RQ,,4932N 01750E,,
CZ,CZMIO,Milovice,Milovice,ST,--3-----,RL,,5014N 01454E,,
CZ,CZMMN,Mimon,Mimon,,-2------,RQ,,,,
CZ,CZSLV,Miroslav,Miroslav,JC,--3-----,RL,,,,
CZ,CZMVA,Mirova,Mirova,KA,--3--6--,RL,,5012N 01244E,,
CZ,CZMRC,Mirovice,Mirovice,JC,-----6--,RL,,4931N 01403E,,
CZ,CZMBV,Mladá Boleslav,Mlada Boleslav,,-23-----,AA,,5025N 01454E,,
CZ,CZMVZ,Mlada Vozice,Mlada Vozice,31,--3-----,RL,,4932N 01449E,,
CZ,CZBKY,Mlade Buky,Mlade Buky,KR,-----6--,RL,,5036N 01551E,,
CZ,CZMLA,Mladotice,Mladotice,JC,--3-----,RL,,4920N 01405E,,
CZ,CZMNI,Mnichov,Mnichov,KA,--3-----,RL,,5002N 01248E,,
CZ,CZMHC,Mnichovice,Mnichovice,,--3--6--,RQ,,4659N 01443E,,
CZ,CZMHT,Mnichovo Hradiste,Mnichovo Hradiste,ST,-23-----,RL,,5032N 01459E,,
CZ,CZMPB,Mnisek pod Brdy,Mnisek pod Brdy,ST,--3-----,RQ,,4952N 01416E,,
CZ,CZMOH,Mochov,Mochov,ST,-23-----,RL,,5009N 01448E,,
CZ,CZMCV,Mocovice,Mocovice,ST,--3-----,RL,,4954N 01521E,,
CZ,CZMDL,Modlany,Modlany,US,--3-----,RL,,5039N 01354E,,
CZ,CZMOD,Modletice,Modletice,ST,--3-----,RL,,4958N 01436E,,
CZ,CZMDR,Modrice,Modrice,JM,--3-----,RL,,4908N 01637E,,
CZ,CZMHL,Mohelnice,Mohelnice,,-23-----,AA,,,,
CZ,CZMHI,Mohelnice,Mohelnice,OL,--3-----,RQ,,4947N 01655E,,
CZ,CZMOK,Mokrá,Mokra,,--3-----,RL,,5007N 01312E,,
CZ,CZMK8,Mokrá,Mokra,JM,--3-----,RL,,4914N 01645E,,
CZ,CZMKH,Mokrá-Horákov,Mokra-Horakov,64,--3-----,RL,,4913N 01645E,,
CZ,CZMOL,Mokre Lazce,Mokre Lazce,80,--3-----,RL,,4953N 01801E,,
CZ,CZMK3,Mokrovraty,Mokrovraty,ST,--3-----,RL,,4947N 01414E,,
CZ,CZOLD,Moldava,Moldava,US,--3-----,RL,,5043N 01339E,,
CZ,CZMTV,Molitorov,Molitorov,20,--3-----,RL,,5000N 01458E,,
CZ,CZMNY,Moravany,Moravany,JM,-----6--,RL,,4903N 01710E,,
CZ,CZPMY,Moravany,Moravany,PA,-----6--,RL,,5000N 01557E,,
CZ,CZMOR,Moravicany,Moravicany,OL,1-3-----,RQ,,,,
CZ,CZMNS,Moravská Nová Ves,Moravska Nova Ves,JM,--3-----,RL,,4848N 01701E,,
CZ,CZMVB,Moravská Trebová,Moravska Trebova,,--3-----,RL,,4945N 01640E,,
CZ,CZVME,Moravske Budejovice,Moravske Budejovice,VY,-----6--,RL,,4903N 01548E,,
CZ,CZMYB,Moravský Beroun,Moravsky Beroun,71,--3--6--,RL,,4948N 01727E,,
CZ,CZMKV,Moravsky Krumlov,Moravsky Krumlov,,-23-----,RL,,,,
CZ,CZMRA,Moravsky Pisek,Moravsky Pisek,JM,1-3-----,RQ,,,,
CZ,CZMZV,Moravsky Zizkov,Moravsky Zizkov,JM,-----6--,RQ,,4849N 01655E,,
CZ,CZMKO,Morkov,Morkov,80,--3-----,RQ,,4932N 01804E,,
CZ,CZMVS,Morkovice-Slízany,Morkovice-Slizany,ZL,-----6--,RQ,,4915N 01712E,,
CZ,CZMOS,Mosnov,Mosnov,MO,--3--6--,RL,,4941N 01808E,,
CZ,CZMST,Most,Most,,-23-----,AA,,,,
CZ,CZMTK,Mostek,Mostek,,--3-----,RL,,4930N 01449E,,
CZ,CZMVC,Mostkovice,Mostkovice,OL,--3-----,RL,,4947N 01704E,,
CZ,CZMJB,Mosty u Jablunkova,Mosty u Jablunkova,,#NAME?,AA,,,,
CZ,CZMTN,Moutnice,Moutnice,JM,--3-----,RL,,4903N 01644E,,
CZ,CZMZL,Msené-Lázne,Msene-Lazne,42,--3-----,AM,,5022N 01407E,,
CZ,CZSOM,Mseno,Mseno,ST,-----6--,RL,,5027N 01438E,,
CZ,CZMUV,Mukarov,Mukarov,ST,--3-----,RL,,5000N 01445E,,
CZ,CZMEE,Mutenice,Mutenice,JM,--3-----,RL,,4855N 01701E,,
CZ,CZMDY,Mydlovary,Mydlovary,32,--3-----,RL,,4951N 01303E,,
CZ,CZMYE,Myslocovice,Myslocovice,ZL,-----6--,RQ,,4915N 01733E,,
CZ,CZMYO,Myto,Myto,PL,--3--6--,RL,,4948N 01344E,,
CZ,CZMYT,Myto/Cesky Krumlov,Myto/Cesky Krumlov,JC,1----6--,RL,,4847N 01410E,,
CZ,CZNAA,Nachod,Nachod,,#NAME?,AA,,,,
CZ,CZNHY,Nahorany,Nahorany,KR,--3-----,RL,,5021N 01605E,,
CZ,CZNAM,Námest nad Oslavou,Namest nad Oslavou,VY,-23-----,RL,,4913N 01610E,,
CZ,CZNPJ,Napajedla,Napajedla,,--3-----,RQ,,,,
CZ,CZNSY,Nasavrky,Nasavrky,53,--3-----,RL,,5002N 01616E,,
CZ,CZNUB,Nebovidy,Nebovidy,JM,--3-----,RL,,4908N 01633E,,
CZ,CZNEC,Nechanice,Nechanice,KR,-23-----,RL,,5014N 01538E,,
CZ,CZDAK,Nedakonice,Nedakonice,ZL,-----6--,RL,,4902N 01723E,,
CZ,CZNED,Nedasova Lhota,Nedasova Lhota,,#NAME?,AA,,,,
CZ,CZNEH,Nehvizdy,Nehvizdy,ST,1----6--,RL,,5008N 01444E,,
CZ,CZNEJ,Nejdek,Nejdek,,--3-----,RQ,,,,
CZ,CZNLH,Nelahozeves,Nelahozeves,ST,-23-----,RN,,5016N 01418E,,
CZ,CZNME,Nemcice,Nemcice,JM,-----6--,RQ,,4926N 01642E,,
CZ,CZNMY,Nemcicky,Nemcicky,JM,--3-----,RL,,4856N 01605E,,
CZ,CZNMC,Nemcicky u Brna,Nemcicky u Brna,JM,--3-----,RL,,4903N 01630E,,
CZ,CZNMT,Nemetice,Nemetice,31,--3-----,RL,,4912N 01353E,,
CZ,CZNIE,Nemile,Nemile,71,--3-----,RL,,4953N 01651E,,
CZ,CZNPH,Neplachov,Neplachov,JC,--3--6--,RL,,4908N 01438E,,
CZ,CZNPK,Nepomuk,Nepomuk,PL,-----6--,RL,,4929N 01336E,,
CZ,CZNPV,Neprevázka,Neprevazka,ST,-23-----,RL,,5023N 01455E,,
CZ,CZNRT,Neratovice,Neratovice,ST,123-----,RN,,5016N 01431E,,
CZ,CZNTL,Neratovice Lobkovice,Neratovice Lobkovice,,--3-----,RL,,5015N 01431E,,
CZ,CZNLV,Neslovice,Neslovice,JM,--3-----,RL,,4909N 01623E,,
CZ,CZNIC,Nestemice,Nestemice,US,--3-----,RL,,5040N 01406E,,
CZ,CZNTN,Netín,Netin,VY,--3-----,RL,,4926N 01557E,,
CZ,CZNET,Netolice,Netolice,JC,1-3-----,RL,,4903N 01412E,,
CZ,CZNVI,Netovice,Netovice,,--3-----,RL,,5013N 01405E,,
CZ,CZNEV,Netvorice,Netvorice,ST,--3-----,RL,,4949N 01432E,,
CZ,CZNEZ,Nezvestice,Nezvestice,PL,--3-----,RL,,4939N 01331E,,
CZ,CZNSE,Nisovice,Nisovice,JC,-----6--,RL,,4909N 01354E,,
CZ,CZNVC,Nivnice,Nivnice,,--3--6--,RQ,,4858N 01738E,,
CZ,CZNBR,Nizbor,Nizbor,,--3-----,RL,,5000N 01359E,,
CZ,CZMK4,Nizni Lhoty,Nizni Lhoty,MO,--3-----,RL,,4939N 01826E,,
CZ,CZNVS,Nosovice,Nosovice,,--3-----,RL,,,,
CZ,CZNOU,Noutonice,Noutonice,ST,--3-----,RL,,5010N 01417E,,
CZ,CZNCA,Nová Bystrice,Nova Bystrice,,#NAME?,AA,,4901N 01506E,,
CZ,CZVOD,Nova Hospoda,Nova Hospoda,PL,-----6--,RL,,4944N 01319E,,
CZ,CZPAK,Nová Paka,Nova Paka,KR,-23-----,RL,,5029N 01531E,,
CZ,CZNRL,Nová Role,Nova Role,,-23-----,RL,,5016N 01247E,,
CZ,CZNOE,Nová Ves,Nova Ves,63,--3-----,RL,,4909N 01553E,,
CZ,CZNVB,Nové Bránice,Nove Branice,JM,--3-----,RL,,4904N 01627E,,
CZ,CZNVY,Nove Dvory,Nove Dvory,ST,--3-----,RL,,4958N 01519E,,
CZ,CZNHD,Nové Hrady,Nove Hrady,31,--3-----,RL,,4847N 01447E,,
CZ,CZNLS,Nove Losiny,Nove Losiny,OL,--3-----,RQ,,5007N 01702E,,
CZ,CZNMO,Nové Mesto na Morave,Nove Mesto na Morave,JM,-23-----,RL,,4934N 01604E,,
CZ,CZNMN,Nové Mesto nad Metují,Nove Mesto nad Metuji,,--3-----,RL,,5021N 01608E,,
CZ,CZNWS,Nové Mesto pod Smrkem,Nove Mesto pod Smrkem,51,-23-----,RL,,5055N 01513E,,
CZ,CZ5MJ,Nove Mlyny,Nove Mlyny,JM,--3-----,RL,,4852N 01644E,,
CZ,CZNML,Nove Modlany,Nove Modlany,US,--3-----,RQ,,5040N 01352E,,
CZ,CZNST,Nové Strasecí,Nove Straseci,,--3-----,RL,,5010N 01352E,,
CZ,CZNEE,Nove Veseli,Nove Veseli,VY,--3-----,RQ,,4931N 01555E,,
CZ,CZNVE,Nové Veselí,Nove Veseli,VY,-----6--,RQ,,4931N 01554E,,
CZ,CZNZA,Nové Zámky,Nove Zamky,ST,--3-----,RL,,5017N 01510E,,
CZ,CZNVL,Novosedly,Novosedly,JM,-23-----,RL,,4850N 01630E,,
CZ,CZNOB,Novy Bor,Novy Bor,,-23-----,AA,,5046N 01435E,,
CZ,CZNBY,Novy Bydzov,Novy Bydzov,,--3-----,RL,,5014N 01528E,,
CZ,CZNHK,Nový Hrádek,Novy Hradek,,--3-----,RL,,5021N 01615E,,
CZ,CZNHV,Novy Hrozenkov,Novy Hrozenkov,ZL,--3-----,RL,,4920N 01812E,,
CZ,CZNJC,Novy Jicín,Novy Jicin,,-23-----,AA,,4936N 01801E,,
CZ,CZOVV,Novy Knin,Novy Knin,ST,1----6--,RL,,4947N 14180E,,
CZ,CZNYC,Novy Rychnov,Novy Rychnov,VY,--3-----,RL,,4923N 01522E,,
CZ,CZ8PL,Novy Saldorf,Novy Saldorf,JM,--3-----,RL,,4850N 01604E,,
CZ,CZNVV,Nový Vestec,Novy Vestec,,1-3-----,RL,,5011N 01443E,,
CZ,CZNCI,Nucice,Nucice,PR,--3-----,RL,,5001N 01414E,,
CZ,CZNUP,Nupaky,Nupaky,,--3-----,RL,,5000N 01436E,,
CZ,CZNMB,Nymburk,Nymburk,,-23-----,AA,,,,
CZ,CZNRY,Nýrany,Nyrany,,-23-----,RL,,4943N 01312E,,
CZ,CZPNO,Nyrsko,Nyrsko,PL,-----6--,RL,,4918N 01309E,,
CZ,CZOCB,Obecnice,Obecnice,ST,--3-----,RL,,4943N 01357E,,
CZ,CZOBT,Obríství,Obristvi,ST,--3-----,RN,,5018N 01429E,,
CZ,CZODO,Odolena Voda,Odolena Voda,,1-3-----,RQ,,,,
CZ,CZODV,Odolena Voda,Odolena Voda,,--3-----,RL,,5014N 01423E,,
CZ,CZODE,Odolenovice,Odolenovice,LI,-----6--,RQ,,5037N 01508E,,
CZ,CZODY,Odry,Odry,MO,-23-----,RL,,4940N 01750E,,
CZ,CZOKY,Okrisky,Okrisky,,-23-----,RL,,4914N 01546E,,
CZ,CZOKR,Okrouhlice,Okrouhlice,VY,--3-----,RL,,4938N 01530E,,
CZ,CZOLH,Oldrichov v Hájích,Oldrichov v Hajich,51,--3-----,RL,,5051N 01505E,,
CZ,CZOSA,Olesna,Olesna,,--3-----,RQ,,,,
CZ,CZOLC,Olesnice,Olesnice,KR,--3-----,RQ,,5027N 01605E,,
CZ,CZJOE,Olesnice Na Morave,Olesnice Na Morave,JM,-----6--,RL,,4933N 01625E,,
CZ,CZOLO,Olomouc,Olomouc,,-2345---,AA,,,,
CZ,CZOLV,Olovi,Olovi,,-----6--,RL,,5515N 01233E,,
CZ,CZOLS,Olsany,Olsany,JC,--3-----,RL,,4908N 01515E,,
CZ,CZOLY,Olsany,Olsany,VY,-----6--,RQ,,4911N 01533E,,
CZ,CZOUS,Olsany u Sumperka,Olsany u Sumperka,JM,--3-----,RQ,,,,
CZ,CZOEC,Olsovec,Olsovec,ZL,--3-----,RL,,4856N 01746E,,
CZ,CZOMO,Omoljica,Omoljica,,--3-----,RQ,,4445N 02045E,,
CZ,CZOND,Ondrejov,Ondrejov,ST,--3-----,RL,,4954N 01448E,,
CZ,CZOPY,Oparany,Oparany,,--3-----,RL,,4924N 01429E,,
CZ,CZOPV,Opatov,Opatov,KR,--3-----,RL,,5015N 01535E,,
CZ,CZONL,Opatovice nad Labem,Opatovice nad Labem,PA,--3-----,RL,,5009N 01547E,,
CZ,CZOPA,Opava,Opava,,-23-----,AA,,,,
CZ,CZOCX,Opocno,Opocno,KR,1----6--,RL,,5016N 01607E,,
CZ,CZOAV,Oracov,Oracov,ST,-----6--,RL,,5070N 01333E,,
CZ,CZORV,Orechov,Orechov,JM,--3-----,RL,,4907N 01632E,,
CZ,CZMOA,Orlova,Orlova,MO,-----6--,RL,,4951N 01826E,,
CZ,CZONB,Osek nad Becvou,Osek nad Becvou,OL,-----6--,RQ,,4931N 01732E,,
CZ,CZOSI,Osice,Osice,KR,1----6--,RL,,5009N 01541E,,
CZ,CZPAO,Osik,Osik,PA,1-------,RQ,,,,
CZ,CZOKV,Oskava,Oskava,OL,--3-----,RL,,4954N 01707E,,
CZ,CZOZ9,Oskava,Oskava,OL,--3-----,RL,,4954N 01707E,,
CZ,CZOSY,Oslavany,Oslavany,JM,--3-----,RL,,4908N 01620E,,
CZ,CZOBA,Osoblaha,Osoblaha,MO,-----6--,RL,,5016N 01743E,,
CZ,CZOSV,Osov,Osov,ST,--3-----,RL,,4951N 01405E,,
CZ,CZOTT,Ostrata,Ostrata,,--3-----,RL,,4916N 01746E,,
CZ,CZOSR,Ostrava,Ostrava,,-2345---,AA,,,,
CZ,CZORE,Ostravice,Ostravice,MO,-----6--,RL,,4932N 01823E,,
CZ,CZOTR,Ostretin,Ostretin,PA,--3-----,RL,,5003N 01602E,,
CZ,CZOST,Ostromer,Ostromer,KR,-23-----,RL,,5022N 01533E,,
CZ,CZONO,Ostrov,Ostrov,,-23--6--,RL,,5019N 01256E,,
CZ,CZOTO,Ostrov nad Oslavou,Ostrov nad Oslavou,VY,--3-----,RL,,4929N 01559E,,
CZ,CZOSS,Ostrov u Stríbra,Ostrov u Stribra,PL,--3-----,RL,,4942N 01305E,,
CZ,CZOAE,Ostrovacice,Ostrovacice,JM,--3-----,RL,,4913N 01625E,,
